개수,위도,경도
4,37.529586,126.864166
3,37.52304,126.84993
3,37.5197982,126.8467991
5,37.538162,126.88534
1,37.516367,126.850352
3,37.543586,126.87419
5,37.527289,126.860082
5,37.535563,126.86559
5,37.522662,126.831066
4,37.51724,126.837945
3,37.522497,126.844552
3,37.543797,126.828007
3,37.533405,126.883966
3,37.53035,126.8281
4,37.537982,126.872093
3,37.522773,126.834762
2,37.542288,126.874047
4,37.5417522,126.871449
4,37.537826,126.867763
3,37.5324693,126.8256068
5,37.5301,126.837646
4,37.525486,126.83924
3,37.520684,126.850972
2,37.5118968,126.8676984
1,37.5273617,126.851229
4,37.53644,126.871503
3,37.514907,126.866714
2,37.517384,126.8432806
3,37.520409,126.878153
4,37.52273,126.83012
5,37.535269,126.833895
2,37.52168,126.8759
5,37.52294,126.856469
4,37.526117,126.852645
3,37.539748,126.868002
3,37.5459841,126.8801733
3,37.515861,126.853942
5,37.518623,126.849245
4,37.536205,126.824656
3,37.519882,126.839118
4,37.54063,126.869876
3,37.51839,126.84367
3,37.531463,126.865795
4,37.54061,126.83192
5,37.517085,126.827324
3,37.518757,126.836579
4,37.518474,126.877613
4,37.52586,126.87548
1,37.5214218,126.8488081
4,37.531079,126.865177
1,37.542399,126.883976
4,37.5225341,126.8525384
3,37.513007,126.844951
4,37.545573,126.877661
2,37.534656,126.826115
4,37.519751,126.858065
3,37.523055,126.848631
5,37.520382,126.835802
4,37.515925,126.850105
4,37.520957,126.841079
4,37.534191,126.828554
3,37.524324,126.840666
1,37.54445,126.87004
4,37.537651,126.870524
3,37.529981,126.831293
5,37.532298,126.880664
2,37.550825,126.864924
4,37.54274,126.88132
4,37.548492,126.864761
5,37.514472,126.83142
3,37.52804,126.85461
1,37.529638,126.834137
3,37.508252,126.868731
3,37.52804,126.85461
2,37.518126,126.870871
4,37.513638,126.855886
4,37.526254,126.848382
3,37.543267,126.865662
3,37.521759,126.875598
3,37.517603,126.867462
4,37.545876,126.881348
1,37.5296016,126.83403
3,37.510052,126.845217
4,37.51078355,126.8695487
5,37.5417014,126.866991
4,37.519601,126.841028
1,37.53348,126.8647
3,37.514674,126.841974
4,37.5159595,126.834162
4,37.5372303,126.8847513
1,37.5258907,126.858048
3,37.5440004,126.8716689
2,37.53103033,126.8750422
4,37.5209285,126.8497317
3,37.52413938,126.835391
3,37.547541,126.864242
3,37.507801,126.865333
5,37.527435,126.861839
2,37.5270845,126.839468
4,37.5287411,126.837916
3,37.533145,126.865995
2,37.5426189,126.871532
3,37.54038,126.83356
3,37.544044,126.873907
3,37.534277,126.825339
4,37.546207,126.875756
4,37.536168,126.865277
4,37.525486,126.83924
3,37.52551134,126.869442
1,37.5351314,126.8649949
3,37.520717,126.831665
4,37.542757,126.8662322
2,37.544988,126.880189
4,37.525416,126.867924
5,37.523944,126.85569
4,37.526891,126.858797
4,37.524961,126.873176
2,37.533399,126.824361
5,37.525644,126.861542
2,37.537441,126.834583
4,37.52812,126.83879
2,37.5233104,126.831731
4,37.539272,126.864377
5,37.528926,126.837342
4,37.518237,126.834009
4,37.536226,126.868731
3,37.51974,126.87047
3,37.53994,126.867035
2,37.50687,126.84374
5,37.53999,126.83087
5,37.5417014,126.866991
3,37.523835,126.861942
4,37.519299,126.850766
4,37.524486,126.876222
2,37.54596086,126.8656527
3,37.5137,126.8387
3,37.5381467,126.830181
1,37.526568,126.854914
2,37.523071,126.854574
2,37.528512,126.862388
5,37.530299,126.829374
4,37.518357,126.876137
5,37.5401956,126.8644449
3,37.5493052,126.865373
2,37.518656,126.850543
5,37.526978,126.861685
2,37.51542,126.84612
5,37.5441261,126.869223
3,37.519752,126.860009
2,37.545125,126.865068
4,37.541799,126.871456
4,37.524059,126.842758
5,37.52273619,126.8475548
5,37.523985,126.864056
5,37.52695,126.855943
2,37.550452,126.864625
4,37.538503,126.833362
4,37.546356,126.87677
3,37.515956,126.87176
2,37.525081,126.86184
4,37.5246296,126.831866
2,37.517666,126.858514
1,37.524479,126.860948
3,37.534092,126.832185
3,37.527207,126.879497
4,37.515086,126.855073
2,37.521636,126.861948
3,37.522737,126.846242
3,37.533531,126.869186
4,37.5358759,126.832597
4,37.53203,126.83175
4,37.52008,126.83964
4,37.54063,126.869876
2,37.525818,126.857607
5,37.532344,126.880813
4,37.521596,126.839856
3,37.533294,126.884017
4,37.523255,126.876159
5,37.52608,126.86094
3,37.525346,126.846209
3,37.51887,126.84216
2,37.51867,126.839633
4,37.536069,126.8641
4,37.534234,126.876515
3,37.519714,126.854011
4,37.53372,126.836
2,37.531179,126.830295
3,37.533004,126.885742
3,37.5196778,126.8365869
3,37.51526,126.84886
2,37.52302,126.85456
1,37.515251,126.855271
3,37.542118,126.871297
2,37.546757,126.873856
3,37.514113,126.854391
2,37.516578,126.850908
4,37.51929,126.85
3,37.5204335,126.8780335
4,37.513805,126.837958
2,37.5216825,126.848328
2,37.532873,126.823878
2,37.533298,126.829323
4,37.531736,126.834474
1,37.5079227,126.844572
4,37.5253,126.83773
1,37.5465,126.862899
3,37.524899,126.843913
3,37.512206,126.829563
4,37.53778,126.8857
4,37.5375598,126.8296426
2,37.5125049,126.8376416
4,37.548807,126.867411
4,37.52217,126.85453
2,37.53103033,126.8750422
5,37.54383,126.875709
5,37.522401,126.839524
2,37.51142,126.85819
2,37.52853,126.86226
3,37.517502,126.87293
5,37.544132,126.86361
3,37.512108,126.843312
5,37.522244,126.833884
4,37.519184,126.853368
3,37.510688,126.870681
3,37.52448,126.872775
1,37.545325,126.881789
1,37.5468178,126.8759405
3,37.542658,126.872648
3,37.543939,126.828002
3,37.53069733,126.8351582
2,37.52178,126.83075
3,37.523668,126.865105
4,37.538482,126.868164
4,37.52335,126.853787
4,37.524013,126.863212
5,37.5241444,126.8771356
2,37.523319,126.855431
2,37.531179,126.830295
4,37.538817,126.827162
4,37.512481,126.837173
3,37.535251,126.871945
3,37.5400896,126.8705369
3,37.539096,126.824084
3,37.519302,126.864215
4,37.520705,126.874767
3,37.541473,126.868195
2,37.523238,126.855534
3,37.5427881,126.8842203
3,37.5244508,126.861877
1,37.5336593,126.826914
4,37.516685,126.855262
3,37.51984,126.83574
4,37.516373,126.851954
3,37.511123,126.839515
3,37.541122,126.876636
3,37.505865,126.839877
3,37.51887,126.84216
1,37.526253,126.840702
5,37.523845,126.872993
4,37.525507,126.844344
4,37.53644,126.871503
5,37.544109,126.864959
3,37.5426249,126.8725966
1,37.515883,126.8520212
3,37.51633,126.846488
1,37.520204,126.853732
3,37.509435,126.837032
5,37.522747,126.874694
2,37.5214092,126.842628
2,37.525151,126.857739
3,37.523594,126.825937
5,37.524144,126.877136
4,37.54425,126.870564
4,37.53889,126.82944
5,37.529811,126.834791
4,37.53159,126.82534
4,37.524567,126.838724
3,37.523241,126.869998
3,37.538237,126.824118
4,37.521947,126.846871
4,37.522695,126.853881
5,37.52547,126.84743
4,37.546259,126.873793
5,37.52839922,126.8348693
1,37.51555,126.852495
2,37.515471,126.850826
4,37.521101,126.8611519
4,37.525123,126.840095
4,37.52207,126.85342
4,37.525315,126.8628514
1,37.534848,126.832354
3,37.52352,126.84894
4,37.541445,126.87666
5,37.52756,126.86422
3,37.5391848,126.876103
3,37.5230949,126.8577693
3,37.5303604,126.833681
3,37.510098,126.860975
3,37.523813,126.861914
5,37.5221987,126.8622293
3,37.5466005,126.877836
4,37.543864,126.828937
3,37.512027,126.843382
4,37.5141447,126.8767119
1,37.528215,126.861157
4,37.540569,126.826952
2,37.5113126,126.837887
4,37.523957,126.872185
5,37.541094,126.871328
4,37.546335,126.869487
1,37.5293145,126.831985
3,37.513992,126.832025
3,37.517805,126.841684
1,37.508191,126.869315
4,37.540919,126.831105
3,37.516499,126.843658
2,37.51417,126.83333
4,37.53203,126.83175
4,37.521061,126.868611
3,37.5245959,126.8749555
4,37.52129,126.84299
3,37.544301,126.87465
3,37.521653,126.850028
1,37.52358713,126.8520984
2,37.544155,126.877346
3,37.527352,126.849889
4,37.54251,126.865443
3,37.521383,126.860567
4,37.54425,126.870564
1,37.5195,126.852732
5,37.539931,126.826937
5,37.5215944,126.862236
3,37.5449,126.829606
4,37.530756,126.864607
4,37.52075,126.873778
4,37.52812,126.83879
3,37.537498,126.871696
5,37.515671,126.840884
3,37.512701,126.838896
1,37.521729,126.862301
1,37.505885,126.839848
2,37.51115064,126.8532978
3,37.508586,126.865183
4,37.545944,126.878581
4,37.516685,126.855262
3,37.52304,126.84993
3,37.52786,126.8741241
1,37.516367,126.850352
3,37.5379129,126.8654461
5,37.52756,126.86422
4,37.519552,126.835095
2,37.531152,126.836976
2,37.512927,126.87553
1,37.52119,126.84273
5,37.5356,126.864194
5,37.51793,126.86821
3,37.544042,126.871681
4,37.5423,126.87054
2,37.54076,126.87265
1,37.528883,126.86187
2,37.528806,126.833298
4,37.514309,126.860619
3,37.523084,126.849952
2,37.511934,126.834563
2,37.5154269,126.836443
4,37.5348715,126.8687953
4,37.530773,126.864723
3,37.54569,126.87619
3,37.510098,126.860975
3,37.52164023,126.8289889
5,37.546213,126.865055
5,37.537977,126.864246
2,37.53947492,126.8737847
3,37.539783,126.867929
3,37.530691,126.834983
2,37.5201728,126.8765709
2,37.52363,126.8692213
5,37.5133182,126.8290687
3,37.525881,126.843317
5,37.527066,126.848066
1,37.534832,126.832795
2,37.5349603,126.8314639
3,37.535717,126.830024
3,37.513133,126.845105
2,37.521629,126.876559
2,37.511384,126.858252
5,37.5356,126.864194
3,37.511314,126.868639
5,37.527099,126.848098
3,37.508937,126.866157
1,37.526156,126.852654
3,37.52413938,126.835391
5,37.5253,126.8724
3,37.5332792,126.8880037
4,37.5307462,126.8298456
5,37.538238,126.868774
4,37.5435552,126.8650397
3,37.514674,126.841974
5,37.525608,126.847263
1,37.523953,126.827984
5,37.52547,126.84743
1,37.5250479,126.849758
3,37.534694,126.867233
3,37.533531,126.869186
1,37.527363,126.851202
3,37.544044,126.873907
2,37.54569,126.86779
2,37.50969,126.87009
3,37.508616,126.84486
5,37.526383,126.854843
3,37.52374,126.8691001
1,37.532559,126.824464
3,37.542005,126.828282
5,37.534009,126.83397
3,37.5388433,126.8701338
3,37.532861,126.875538
4,37.54462945,126.8764442
4,37.541545,126.827522
4,37.520136,126.848621
3,37.527198,126.83567
1,37.521628,126.862339
6,37.511001,126.869812
3,37.522737,126.846242
5,37.5253,126.8724
1,37.516646,126.862863
2,37.527499,126.847919
4,37.536178,126.877581
1,37.52651,126.85504
4,37.530103,126.8756594
2,37.525046,126.878063
5,37.523016,126.856425
4,37.527357,126.873124
4,37.52166,126.83051
3,37.525962,126.864528
4,37.53412,126.86569
5,37.52608,126.86094
4,37.5374601,126.827909
5,37.51992,126.87564
4,37.53447,126.826766
3,37.516128,126.857299
3,37.534265,126.83428
4,37.523048,126.87236
2,37.536825,126.863625
5,37.516098,126.862864
3,37.516998,126.85498
2,37.537125,126.8837658
3,37.53332,126.83172
3,37.5426249,126.8725966
3,37.51048,126.85914
3,37.523195,126.844729
3,37.5400896,126.8705369
2,37.5176551,126.858408
5,37.518178,126.853985
4,37.5158,126.83715
1,37.515251,126.855271
4,37.524681,126.860824
5,37.519987,126.860266
5,37.521692,126.856646
3,37.5340809,126.8772037
3,37.518395,126.841552
4,37.51845,126.87596
3,37.5466005,126.877836
4,37.520209,126.842135
3,37.538475,126.878425
3,37.513959,126.835425
3,37.541241,126.83238
4,37.53188,126.826662
4,37.52586,126.8558
1,37.517454,126.831269
3,37.535764,126.834781
2,37.533235,126.834928
3,37.519028,126.869029
3,37.5420918,126.8712846
4,37.528769,126.836214
5,37.533678,126.825571
3,37.528356,126.861967
4,37.50924,126.85564
4,37.513248,126.867679
1,37.530726,126.83722
4,37.527192,126.835586
3,37.513959,126.835425
4,37.54594387,126.8785811
5,37.521978,126.846274
3,37.524325,126.841134
2,37.54596086,126.8656527
3,37.52551134,126.869442
2,37.531152,126.836976
4,37.525211,126.853462
1,37.529007,126.831245
3,37.52203,126.84774
4,37.5218,126.859616
3,37.523202,126.861968
4,37.522024,126.832217
5,37.5127836,126.8536075
3,37.532108,126.835805
3,37.508666,126.841926
3,37.522497,126.844552
2,37.5485319,126.8678898
5,37.535445,126.868666
1,37.51707,126.872057
1,37.521452,126.848832
3,37.511297,126.852065
3,37.516583,126.843363
2,37.50687,126.870857
3,37.53746,126.830886
5,37.536891,126.865646
4,37.521934,126.845016
2,37.523061,126.830834
4,37.54303,126.87723
3,37.519882,126.839118
2,37.52853,126.86226
5,37.5221145,126.856602
3,37.52207,126.87481
2,37.51142,126.85819
5,37.52226,126.843342
4,37.542352,126.870561
4,37.5225341,126.8525384
3,37.516465,126.87259
5,37.523218,126.855363
3,37.521465,126.854569
3,37.549277,126.865425
3,37.5127,126.83895
3,37.527793,126.833824
3,37.517502,126.87293
4,37.521152,126.843072
3,37.522637,126.853824
1,37.507322,126.862668
3,37.524861,126.867973
2,37.52304,126.83352
3,37.527207,126.879497
3,37.5244508,126.861877
3,37.524457,126.872749
2,37.522702,126.849586
3,37.519374,126.85468
3,37.545337,126.873322
4,37.539169,126.872863
3,37.51974,126.87047
4,37.539157,126.833977
4,37.516164,126.849411
3,37.509521,126.865303
5,37.528399,126.834869
3,37.520591,126.832526
3,37.53334,126.83334
2,37.532873,126.823878
3,37.5391848,126.876103
5,37.521435,126.83458
4,37.536676,126.826755
3,37.539682,126.865411
2,37.5186191,126.850597
3,37.537554,126.833684
4,37.543881,126.870386
4,37.538931,126.831632
4,37.524196,126.857552
3,37.5055,126.86674
5,37.526515,126.850379
2,37.517195,126.872369
5,37.541115,126.870967
4,37.524681,126.860824
5,37.52331,126.83411
4,37.54196595,126.8782473
4,37.528615,126.863935
2,37.506487,126.866093
3,37.538524,126.878202
1,37.523625,126.836266
2,37.506722,126.839332
3,37.510858,126.846194
2,37.543154,126.87363
4,37.523198,126.852848
3,37.52352,126.84894
3,37.521921,126.826851
4,37.519422,126.848571
3,37.542731,126.876995
4,37.54170156,126.866799
3,37.549662,126.864957
3,37.51747,126.864525
3,37.51623,126.85233
3,37.522777,126.845772
2,37.5229202,126.863296
4,37.52109,126.852431
4,37.53033,126.866509
3,37.54376341,126.8676322
3,37.5244508,126.861877
4,37.512389,126.865246
1,37.5235871,126.8520984
4,37.53963,126.87247
3,37.543763,126.867632
4,37.53166,126.83035
4,37.53488,126.87294
3,37.53577,126.878862
3,37.542896,126.871807
2,37.521872,126.857739
2,37.53757,126.866286
5,37.514007,126.870048
4,37.540555,126.86971
5,37.52793,126.83591
3,37.517102,126.857064
5,37.522357,126.84314
4,37.52273,126.83012
2,37.5504274,126.8646469
3,37.5349606,126.8772786
4,37.50973,126.86764
3,37.522769,126.87297
3,37.532297,126.883555
3,37.52061,126.834726
5,37.526433,126.858861
3,37.519485,126.846512
3,37.519682,126.831762
4,37.51968,126.85666
4,37.5324145,126.8295669
4,37.54103,126.86516
4,37.5264181,126.848436
4,37.527192,126.835586
4,37.53166,126.86499
2,37.520545,126.860297
3,37.521653,126.850028
4,37.52335,126.853787
4,37.519499,126.855759
2,37.5154251,126.8385432
5,37.546305,126.87501
5,37.519466,126.854353
3,37.540457,126.866174
2,37.5359438,126.825559
4,37.513,126.831993
3,37.5237214,126.835572
5,37.510692,126.836518
2,37.512234,126.8407287
3,37.534277,126.825339
2,37.51417,126.83333
4,37.5389318,126.8329434
2,37.5383328,126.864639
5,37.523279,126.876191
3,37.53717,126.87993
2,37.5201728,126.8765709
3,37.524105,126.84926
2,37.5324803,126.8270756
1,37.532911,126.826307
3,37.527041,126.851716
1,37.536592,126.826036
2,37.5378986,126.8843423
3,37.510467,126.867362
4,37.532076,126.866196
2,37.5216825,126.848328
4,37.5324963,126.864464
3,37.52394,126.85817
2,37.5324803,126.8270756
3,37.5196778,126.8365869
4,37.516893,126.836591
5,37.518266,126.873872
3,37.534865,126.825913
4,37.532059,126.866184
3,37.53627,126.82725
4,37.5446295,126.8764442
3,37.522497,126.844552
2,37.515534,126.838444
3,37.524556,126.856247
4,37.534603,126.83049
5,37.530929,126.835858
4,37.507088,126.868634
4,37.531092,126.865178
4,37.520598,126.876175
1,37.53354,126.864846
5,37.523428,126.832391
2,37.505395,126.866719
3,37.512027,126.843382
2,37.520401,126.832508
4,37.541534,126.830245
2,37.5202788,126.846341
4,37.525211,126.853462
3,37.5322587,126.8835568
1,37.5273617,126.851229
2,37.50687,126.870857
5,37.533478,126.827195
4,37.525925,126.85567
1,37.513363,126.840149
3,37.520623,126.853572
4,37.509503,126.868061
2,37.525761,126.857428
4,37.531493,126.866852
5,37.5118602,126.8358112
2,37.5103597,126.841315
3,37.527352,126.849889
2,37.52276,126.87589
4,37.519163,126.837173
5,37.518155,126.853862
3,37.51762,126.85003
3,37.529976,126.830994
2,37.543996,126.882721
3,37.53822,126.87335
2,37.514351,126.851065
2,37.54611006,126.8654409
5,37.5195331,126.8447853
3,37.5453772,126.8687621
2,37.53484,126.82596
2,37.540023,126.866706
1,37.51905,126.8559
2,37.52638,126.8586
2,37.546757,126.873856
4,37.513,126.831993
1,37.5226199,126.875689
2,37.54744637,126.8706332
3,37.534092,126.832185
1,37.507445,126.862605
3,37.533897,126.880368
4,37.541927,126.866744
4,37.537712,126.832298
1,37.52651,126.85504
2,37.5462386,126.872009
5,37.51740824,126.8658337
4,37.538701,126.825447
4,37.520011,126.85066
4,37.513866,126.840576
3,37.515916,126.835472
3,37.528577,126.874624
4,37.549785,126.864394
4,37.538482,126.868164
1,37.5428099,126.867555
1,37.513845,126.8545659
2,37.5386754,126.8285328
3,37.532861,126.875538
4,37.5307584,126.827554
3,37.52598,126.864479
4,37.521724,126.859645
4,37.5218,126.859616
3,37.516119,126.843839
2,37.532525,126.831382
4,37.532653,126.826474
4,37.523056,126.872283
2,37.509651,126.870264
4,37.535551,126.832837
4,37.54496357,126.865425
2,37.51316,126.83485
3,37.534092,126.832185
5,37.536623,126.883011
4,37.52116,126.875846
3,37.529981,126.831293
3,37.538649,126.825452
1,37.52608,126.86094
4,37.520059,126.849709
4,37.524681,126.860824
1,37.529021,126.831276
5,37.517785,126.876016
3,37.550008,126.866523
3,37.537725,126.88236
2,37.521945,126.854743
3,37.514183,126.876891
4,37.536288,126.877301
3,37.519132,126.876196
3,37.509203,126.861805
1,37.51934,126.854641
4,37.546395,126.876653
4,37.516962,126.877924
5,37.531188,126.836219
2,37.53054,126.83329
3,37.52277,126.85435
3,37.518394,126.852806
4,37.53241454,126.8295669
3,37.523359,126.850501
1,37.515883,126.8520212
1,37.5274,126.8601
2,37.543996,126.882721
3,37.532443,126.83159
3,37.5218027,126.8440748
4,37.5159595,126.834162
3,37.525881,126.843296
1,37.5140177,126.8699819
3,37.541544,126.867824
2,37.50687,126.84374
3,37.52352,126.84894
4,37.518377,126.868869
4,37.520598,126.876175
5,37.533554,126.828987
2,37.522161,126.852647
2,37.537529,126.86623
4,37.537982,126.872093
5,37.513581,126.845362
1,37.52242,126.831559
4,37.5345166,126.8300804
2,37.523491,126.852058
2,37.5254405,126.854827
2,37.53471,126.82303
3,37.5420918,126.8712846
1,37.51664,126.86659
3,37.5388433,126.8701338
3,37.519297,126.877785
3,37.523195,126.844729
3,37.52733,126.852644
3,37.520623,126.853572
3,37.517855,126.875955
4,37.524013,126.863212
5,37.526837,126.857095
5,37.533467,126.866266
2,37.5427705,126.869084
4,37.519409,126.831906
4,37.536658,126.826643
2,37.52276,126.877443
3,37.52911,126.83119
3,37.5245959,126.8749555
3,37.52013,126.86944
3,37.52087,126.83061
5,37.52756,126.86422
5,37.522747,126.874694
4,37.544752,126.880853
3,37.52432112,126.8557177
3,37.5290046,126.8632481
3,37.51974,126.87047
3,37.523666,126.865231
2,37.5372644,126.8699969
2,37.52302,126.83082
3,37.5466005,126.877836
3,37.545639,126.863109
1,37.53730411,126.8851549
2,37.53146,126.826428
4,37.532169,126.830604
4,37.50966361,126.8465025
3,37.513007,126.844951
3,37.5197982,126.8467991
3,37.5322491,126.834611
2,37.5399703,126.8667129
5,37.537202,126.86834
4,37.528265,126.859929
1,37.5381538,126.86728
3,37.5149985,126.87254
3,37.511105,126.839401
2,37.546757,126.873856
4,37.512469,126.837169
4,37.537725,126.827879
3,37.53735,126.82629
4,37.53616776,126.8652768
4,37.518543,126.840278
3,37.52475799,126.8521777
3,37.537468,126.830951
4,37.524017,126.859341
4,37.537,126.8321
1,37.5226199,126.875689
3,37.54234,126.86471
5,37.546271,126.8750011
3,37.531671,126.876984
4,37.522742,126.836902
4,37.546356,126.87677
1,37.509651,126.870264
3,37.530141,126.870982
3,37.525346,126.846209
2,37.50922,126.86187
3,37.507065,126.844105
3,37.5226481,126.875626
4,37.5458765,126.8813477
5,37.522453,126.839599
3,37.52253,126.82546
4,37.524141,126.85172
4,37.525463,126.844364
3,37.51592,126.850159
3,37.51116,126.83259
2,37.536925,126.863692
3,37.525661,126.873519
3,37.515751,126.838613
4,37.520052,126.849956
2,37.522028,126.852194
3,37.5345788,126.824478
5,37.521244,126.832817
3,37.523813,126.861914
5,37.5128706,126.853862
4,37.532631,126.828273
2,37.5126845,126.831663
5,37.51038096,126.8564904
4,37.538482,126.868164
1,37.5157001,126.8525749
1,37.54085,126.87045
5,37.544971,126.864372
5,37.5128706,126.853862
2,37.51127,126.837921
5,37.5253,126.8724
3,37.515185,126.837958
3,37.518222,126.873558
2,37.541696,126.864262
5,37.52203,126.838803
3,37.517562,126.867437
3,37.52394,126.85817
3,37.52253,126.82546
4,37.520011,126.85066
4,37.531853,126.826948
3,37.515706,126.876349
4,37.516408,126.877584
2,37.547562,126.87055
1,37.520204,126.853732
5,37.531889,126.825063
3,37.52081,126.84695
3,37.52727,126.83715
4,37.53267,126.82524
3,37.534928,126.828262
3,37.541798,126.870746
4,37.53934,126.870484
4,37.536069,126.8641
4,37.52412,126.873281
3,37.51189,126.840507
3,37.5196778,126.8365869
1,37.522666,126.847303
3,37.520846,126.836301
2,37.512305,126.840831
3,37.543212,126.870185
2,37.520429,126.846496
4,37.520957,126.841079
2,37.521629,126.876559
2,37.5349603,126.8314639
5,37.528926,126.837342
2,37.51555,126.84478
3,37.532966,126.828101
3,37.535158,126.829812
4,37.521136,126.847919
5,37.524232,126.851045
2,37.54236,126.877
2,37.542288,126.874047
3,37.52333,126.87419
1,37.513845,126.8545659
3,37.521161,126.84471
5,37.5215944,126.862236
3,37.530142,126.865237
5,37.539911,126.827208
3,37.5456093,126.8631013
4,37.521522,126.876427
2,37.5246226,126.832858
3,37.54569,126.87619
4,37.5435552,126.8650397
4,37.536838,126.83421
4,37.532465,126.833096
3,37.526147,126.857491
2,37.549872,126.86398
4,37.510569,126.857346
3,37.51839,126.84367
5,37.52414441,126.8771356
5,37.546211,126.865173
5,37.515514,126.86103
3,37.521927,126.85568
4,37.527793,126.834494
4,37.548488,126.864657
1,37.526253,126.840702
2,37.54617,126.87974
1,37.5271045,126.8400006
2,37.5219027,126.848714
3,37.541224,126.872784
3,37.528215,126.861157
4,37.522244,126.853486
5,37.51826,126.867848
4,37.53348,126.83101
3,37.526525,126.855183
3,37.5197982,126.8467991
4,37.527114,126.837997
4,37.53952,126.86703
5,37.530299,126.829374
3,37.537328,126.828404
4,37.510634,126.84208
3,37.534571,126.877302
4,37.54358,126.865059
4,37.532911,126.868396
3,37.52573,126.854171
3,37.519002,126.868263
2,37.5399703,126.8667129
3,37.541122,126.876636
3,37.520385,126.84582
3,37.519132,126.876196
4,37.5248096,126.860399
5,37.533702,126.864929
3,37.5107628,126.831472
4,37.520052,126.849956
3,37.513405,126.85153
3,37.539271,126.866256
2,37.5442493,126.8648231
3,37.543016,126.8636
2,37.532108,126.835805
3,37.51646,126.87252
5,37.5211786,126.8294979
1,37.533709,126.826915
3,37.54294,126.86353
2,37.52638,126.8586
5,37.534009,126.83397
1,37.52502693,126.8781611
4,37.510784,126.869549
3,37.539682,126.865411
2,37.5279373,126.856507
5,37.524192,126.870338
3,37.546343,126.870933
3,37.532676,126.871459
5,37.528994,126.837028
4,37.519962,126.834282
4,37.545573,126.877661
3,37.539735,126.865171
3,37.5131,126.8605
3,37.5229,126.8606
3,37.517671,126.84802
4,37.52008,126.83964
2,37.543996,126.882721
3,37.541798,126.870746
1,37.5164145,126.8502586
3,37.5329658,126.8281013
4,37.525834,126.863671
3,37.524307,126.841148
5,37.517032,126.841537
4,37.532465,126.833096
4,37.521953,126.846803
3,37.520305,126.869372
3,37.520668,126.875021
4,37.54065,126.83276
3,37.544789,126.870268
4,37.525739,126.837327
3,37.5412254,126.8738175
1,37.5336593,126.826914
2,37.514689,126.855716
2,37.521597,126.848558
4,37.54568,126.86948
4,37.53616776,126.8652768
1,37.5250479,126.849758
1,37.524512,126.861007
4,37.514643,126.856663
3,37.543344,126.872019
3,37.546321,126.871078
2,37.52362997,126.8692213
2,37.521641,126.876573
3,37.516251,126.832057
4,37.537642,126.88697
3,37.53876,126.828011
4,37.52937,126.83604
3,37.5322587,126.8835568
2,37.528889,126.880975
3,37.51646,126.87252
5,37.526855,126.856071
2,37.540981,126.869143
1,37.5428099,126.867555
2,37.532525,126.831382
3,37.5203238,126.8458282
4,37.537712,126.869241
3,37.507388,126.834883
4,37.516578,126.850908
3,37.516976,126.844732
4,37.5324963,126.864464
1,37.53293,126.830081
4,37.5452158,126.8631911
4,37.539847,126.868555
4,37.52647,126.871063
1,37.525799,126.858021
4,37.52942,126.83694
2,37.5218429,126.834679
1,37.5140177,126.8699819
4,37.519767,126.854036
2,37.51356,126.84528
3,37.521772,126.875609
3,37.5106,126.8433
2,37.536707,126.832694
3,37.540428,126.866395
4,37.516789,126.836761
2,37.5126845,126.831663
4,37.532487,126.865633
1,37.5182048,126.833901
2,37.5355693,126.8695309
5,37.519987,126.860266
4,37.521904,126.836576
3,37.542229,126.829039
5,37.5328714,126.826111
4,37.536178,126.877581
2,37.521581,126.848531
4,37.52945,126.836931
2,37.524351,126.874008
1,37.516624,126.862953
3,37.51578,126.838943
4,37.51845,126.87596
2,37.5146106,126.828275
4,37.528174,126.860112
3,37.51839,126.84367
2,37.519954,126.842054
5,37.521211,126.85831
4,37.50993527,126.8731531
4,37.537669,126.870512
2,37.5440902,126.8798334
3,37.535517,126.86672
3,37.522637,126.853824
2,37.50687,126.84374
3,37.526443,126.848366
4,37.539157,126.833977
4,37.5314614,126.8668439
1,37.54155,126.86494
2,37.536707,126.832694
1,37.513749,126.841839
2,37.543126,126.873642
2,37.52248,126.83767
2,37.520205,126.836163
2,37.5427294,126.87384
5,37.515491,126.86088
3,37.518374,126.837162
2,37.518029,126.837437
1,37.5293145,126.831985
2,37.5336,126.829
4,37.52655,126.85383
3,37.522566,126.861249
1,37.523715,126.836237
3,37.523473,126.869974
3,37.541468,126.828834
5,37.527618,126.876528
3,37.5322587,126.8835568
4,37.525525,126.839344
3,37.54115,126.86614
4,37.519247,126.837256
3,37.541592,126.869889
4,37.520143,126.832869
4,37.513141,126.843726
2,37.535169,126.868664
2,37.527499,126.847919
3,37.533634,126.865318
2,37.521653,126.842681
2,37.5427705,126.869084
1,37.51365,126.841813
4,37.51611,126.8494
1,37.505885,126.839848
2,37.541759,126.831497
2,37.5270845,126.839468
3,37.534905,126.876722
1,37.517454,126.831269
5,37.543601,126.863942
5,37.53459,126.83448
3,37.526697,126.83603
3,37.519055,126.868215
3,37.507021,126.838271
3,37.5354685,126.8774215
4,37.521108,126.843791
3,37.50594,126.86422
5,37.517032,126.841537
2,37.53738,126.83457
3,37.512686,126.874885
2,37.517384,126.8432806
3,37.522682,126.858226
4,37.536382,126.825263
5,37.539911,126.827208
3,37.51514,126.83793
2,37.52639,126.858339
3,37.53332,126.83172
2,37.5199608,126.842024
3,37.540011,126.829559
4,37.527075,126.854369
5,37.544971,126.864372
4,37.51796379,126.8778688
