개수,위도,경도
1,37.6517568,127.0485449
1,37.6520098,127.0486323
1,37.6518124,127.0487368
1,37.651835,127.0481926
1,37.646284,127.052592
1,37.6463169,127.0522063
1,37.6462867,127.0518101
1,37.6462836,127.0514249
1,37.646023,127.0503857
1,37.6458762,127.0500589
1,37.6457831,127.0496861
1,37.6456901,127.0493247
1,37.6455554,127.0493831
1,37.6456396,127.0497673
1,37.6457147,127.0501403
1,37.6457264,127.0504801
1,37.645987,127.051508
1,37.6461068,127.0518464
1,37.6461549,127.0522197
1,37.6461398,127.0525825
1,37.6459407,127.0513612
1,37.6459127,127.0512369
1,37.6460612,127.0506571
1,37.6458451,127.0506712
1,37.6461634,127.0510411
1,37.6301493,127.0585859
1,37.6300034,127.0583724
1,37.6298665,127.0581476
1,37.6297206,127.0579342
1,37.6295595,127.0580722
1,37.6297055,127.0582969
1,37.6298424,127.0585218
1,37.6299884,127.0587465
1,37.6306603,127.0593951
1,37.6307882,127.0596088
1,37.6309249,127.059811
1,37.6310528,127.0600247
1,37.6304813,127.0595447
1,37.6306182,127.0597582
1,37.6307641,127.059983
1,37.630901,127.0601965
1,37.6301897,127.0591405
1,37.6303358,127.0593766
1,37.6302497,127.0587545
1,37.6300884,127.0588585
1,37.6303866,127.0589681
1,37.6305325,127.0591815
1,37.6326182,127.061999
1,37.6327611,127.0618386
1,37.6329131,127.0616894
1,37.633056,127.061529
1,37.6331989,127.0613686
1,37.6333418,127.0612082
1,37.6334938,127.061059
1,37.6336367,127.0608985
1,37.6327093,127.0621225
1,37.6328522,127.0619621
1,37.6329861,127.0618018
1,37.633129,127.0616414
1,37.6332719,127.0614809
1,37.6334148,127.0613205
1,37.6335487,127.0611602
1,37.6336916,127.0609998
1,37.6325203,127.0621475
1,37.6323952,127.0622737
1,37.6310157,127.0632993
1,37.6312136,127.0632629
1,37.6314114,127.0632037
1,37.6316092,127.0631446
1,37.6317975,127.063029
1,37.6319945,127.0628792
1,37.6321464,127.0627187
1,37.6308182,127.0633924
1,37.6305216,127.0634868
1,37.630234,127.063581
1,37.6299373,127.0636641
1,37.6296408,127.0637584
1,37.6296215,127.0636
1,37.6299182,127.063517
1,37.6302148,127.063434
1,37.6305024,127.0633398
1,37.6307991,127.0632567
1,37.6309967,127.0631749
1,37.6311763,127.0631047
1,37.6313649,127.063023
1,37.6315446,127.0629528
1,37.6317421,127.062871
1,37.6319032,127.0627217
1,37.6320644,127.0626064
1,37.6308716,127.0633011
1,37.6307187,127.0633484
1,37.6305659,127.0633956
1,37.6323038,127.0700923
1,37.6326898,127.0699062
1,37.6330667,127.0697203
1,37.6334527,127.0695342
1,37.6322293,127.0697873
1,37.6326155,127.0696239
1,37.6330016,127.0694605
1,37.6333878,127.0692971
1,37.6307388,127.0704517
1,37.6303707,127.0706262
1,37.6300026,127.0707894
1,37.6296346,127.0709639
1,37.6308223,127.0707565
1,37.6304451,127.0709085
1,37.6300679,127.0710718
1,37.6296907,127.0712237
1,37.6319781,127.0699264
1,37.6316637,127.0700549
1,37.6314034,127.0701715
1,37.6310801,127.0703115
1,37.571972,126.871172
1,37.572151,126.870898
1,37.572352,126.8706
1,37.572533,126.870295
1,37.572713,126.869982
1,37.572896,126.869671
1,37.573067,126.869366
1,37.573244,126.869063
1,37.573412,126.868781
1,37.573579,126.868509
1,37.573751,126.868237
1,37.574,126.86788
1,37.574132,126.867696
1,37.574205,126.867299
1,37.574379,126.867006
1,37.575423,126.865309
1,37.575582,126.865034
1,37.575748,126.864734
1,37.57591,126.864444
1,37.576078,126.864154
1,37.576232,126.863881
1,37.57582,126.863564
1,37.575651,126.863849
1,37.575486,126.864148
1,37.57531,126.864457
1,37.575091,126.864698
1,37.574963,126.864967
1,37.574778,126.865287
1,37.574632,126.86555
1,37.574478,126.865805
1,37.574333,126.86607
1,37.57418,126.866339
1,37.574019,126.866607
1,37.573856,126.866906
1,37.573681,126.867218
1,37.573497,126.867543
1,37.573333,126.867853
1,37.573176,126.868157
1,37.573008,126.868453
1,37.572758,126.868754
1,37.57259,126.869053
1,37.572421,126.86935
1,37.572242,126.869659
1,37.572075,126.869955
1,37.571902,126.870262
1,37.571735,126.870558
1,37.571574,126.870847
1,37.574303,126.866753
1,37.574478,126.866446
1,37.574662,126.866127
1,37.574833,126.865831
1,37.575006,126.865522
1,37.575206,126.865186
1,37.575359,126.864919
1,37.575518,126.864636
1,37.575687,126.864348
1,37.575852,126.864059
1,37.576016,126.863767
1,37.575971,126.86372
1,37.575792,126.86402
1,37.575642,126.864313
1,37.575475,126.864586
1,37.575303,126.864883
1,37.57515,126.865138
1,37.574949,126.865499
1,37.57477,126.865805
1,37.574591,126.866101
1,37.574422,126.866412
1,37.574226,126.866736
1,37.567497,126.878496
1,37.567693,126.878133
1,37.567882,126.877822
1,37.568052,126.877522
1,37.568218,126.87723
1,37.568379,126.876966
1,37.568525,126.876722
1,37.568692,126.87643
1,37.56886,126.876141
1,37.569017,126.875864
1,37.569181,126.875581
1,37.569351,126.875296
1,37.56951,126.875026
1,37.569653,126.874758
1,37.569792,126.874528
1,37.569985,126.874211
1,37.570157,126.873899
1,37.570334,126.873598
1,37.570502,126.873305
1,37.570675,126.873004
1,37.570865,126.872681
1,37.571036,126.872381
1,37.57122,126.872073
1,37.571394,126.871765
1,37.571542,126.871492
1,37.571728,126.871181
1,37.571907,126.870881
1,37.572071,126.870594
1,37.572257,126.870275
1,37.572448,126.869937
1,37.572624,126.869631
1,37.57279,126.869354
1,37.572969,126.869049
1,37.573149,126.868749
1,37.573313,126.868464
1,37.573484,126.868162
1,37.573646,126.867881
1,37.573809,126.867592
1,37.573965,126.867328
1,37.574123,126.867056
1,37.574061,126.867035
1,37.573901,126.867307
1,37.573758,126.867568
1,37.573584,126.867856
1,37.573413,126.868152
1,37.573246,126.868446
1,37.573088,126.868736
1,37.572924,126.869021
1,37.572738,126.869326
1,37.572578,126.869614
1,37.572392,126.869931
1,37.572209,126.870257
1,37.572016,126.87058
1,37.571849,126.870871
1,37.571671,126.871173
1,37.571504,126.871488
1,37.571342,126.871763
1,37.571165,126.872066
1,37.570991,126.87238
1,37.57082,126.872682
1,37.568097,126.87802
1,37.568229,126.877763
1,37.568362,126.877507
1,37.568499,126.877235
1,37.56864,126.876982
1,37.568782,126.87674
1,37.568928,126.87646
1,37.56908,126.876149
1,37.569234,126.875869
1,37.569399,126.875584
1,37.569553,126.875322
1,37.569713,126.875053
1,37.569861,126.874788
1,37.570027,126.874503
1,37.570203,126.874216
1,37.570385,126.873906
1,37.570572,126.873593
1,37.570752,126.873274
1,37.570931,126.872963
1,37.571101,126.872673
1,37.571275,126.872373
1,37.571453,126.872073
1,37.571621,126.87177
1,37.571796,126.871484
1,37.571381,126.87118
1,37.571215,126.871469
1,37.571058,126.871783
1,37.570874,126.872082
1,37.570695,126.872398
1,37.570512,126.872692
1,37.570342,126.87299
1,37.570169,126.873287
1,37.570044,126.873634
1,37.569886,126.873914
1,37.569719,126.874215
1,37.569559,126.874479
1,37.569406,126.874753
1,37.56924,126.875037
1,37.569077,126.87532
1,37.568912,126.875605
1,37.568747,126.875895
1,37.568577,126.876193
1,37.568402,126.876431
1,37.568243,126.876713
1,37.568082,126.876994
1,37.567917,126.877273
1,37.567758,126.877557
1,37.563854,126.885188
1,37.564025,126.884898
1,37.564195,126.884606
1,37.564368,126.884303
1,37.564549,126.884004
1,37.56472,126.883703
1,37.564886,126.883422
1,37.565052,126.883125
1,37.565217,126.88284
1,37.56538,126.882551
1,37.565551,126.882264
1,37.565707,126.881984
1,37.565848,126.881735
1,37.56599,126.881486
1,37.566141,126.881238
1,37.566295,126.880973
1,37.566474,126.880705
1,37.56663,126.880447
1,37.566796,126.880166
1,37.56697,126.879896
1,37.567136,126.879626
1,37.567292,126.879331
1,37.567437,126.879065
1,37.5676,126.878792
1,37.567748,126.878504
1,37.567957,126.878133
1,37.567934,126.878323
1,37.567589,126.87785
1,37.567399,126.878176
1,37.56724,126.878483
1,37.567108,126.87873
1,37.566964,126.878985
1,37.566828,126.879224
1,37.566685,126.879474
1,37.566543,126.879726
1,37.56639,126.879987
1,37.566243,126.880248
1,37.566094,126.880501
1,37.565937,126.880768
1,37.565797,126.881026
1,37.56564,126.881295
1,37.565488,126.881555
1,37.565335,126.881814
1,37.565178,126.882097
1,37.565021,126.882364
1,37.56486,126.882627
1,37.564678,126.882913
1,37.564504,126.88321
1,37.564333,126.883508
1,37.564165,126.883789
1,37.564004,126.884068
1,37.563695,126.884662
1,37.563508,126.884992
1,37.563309,126.885334
1,37.563101,126.885656
1,37.562893,126.885998
1,37.562691,126.886342
1,37.562501,126.88667
1,37.562023,126.887591
1,37.561882,126.88783
1,37.56174,126.888063
1,37.56161,126.888298
1,37.561447,126.888565
1,37.561307,126.88882
1,37.561167,126.889065
1,37.560972,126.889383
1,37.560798,126.889688
1,37.560632,126.889988
1,37.560462,126.890258
1,37.560289,126.890564
1,37.56011,126.890887
1,37.559907,126.891206
1,37.559705,126.891513
1,37.559528,126.89176
1,37.559319,126.892015
1,37.560063,126.891452
1,37.560238,126.891151
1,37.560399,126.890865
1,37.560542,126.890615
1,37.560686,126.890353
1,37.560813,126.890076
1,37.56095,126.889831
1,37.561088,126.889581
1,37.561237,126.889336
1,37.56139,126.889067
1,37.561545,126.888793
1,37.561696,126.888533
1,37.561927,126.888147
1,37.562073,126.887892
1,37.56222,126.887633
1,37.562377,126.887356
1,37.562535,126.887086
1,37.562688,126.886814
1,37.562866,126.886511
1,37.563049,126.886189
1,37.563239,126.885869
1,37.563416,126.885567
1,37.563595,126.885258
1,37.563773,126.884942
1,37.563941,126.884648
1,37.564101,126.884371
1,37.564295,126.884046
1,37.564465,126.883744
1,37.56464,126.88344
1,37.564808,126.883148
1,37.564975,126.88286
1,37.565141,126.882569
1,37.565305,126.882288
1,37.56547,126.881998
1,37.565637,126.881716
1,37.565776,126.881473
1,37.565917,126.881227
1,37.566077,126.880956
1,37.566227,126.88069
1,37.566376,126.880425
1,37.56653,126.880157
1,37.566686,126.879896
1,37.566832,126.879645
1,37.566988,126.879369
1,37.567148,126.879085
1,37.5673,126.878813
1,37.561888,126.897732
1,37.56183,126.897511
1,37.561767,126.897291
1,37.561708,126.897068
1,37.561643,126.896831
1,37.56158,126.896597
1,37.561513,126.896358
1,37.561434,126.896121
1,37.561264,126.895742
1,37.561145,126.895536
1,37.561042,126.895342
1,37.560918,126.895123
1,37.560811,126.894906
1,37.560707,126.894682
1,37.56061,126.89445
1,37.560522,126.894234
1,37.560423,126.894012
1,37.560334,126.893792
1,37.560239,126.893584
1,37.560149,126.893369
1,37.560059,126.893162
1,37.559985,126.892938
1,37.559944,126.892706
1,37.559939,126.892464
1,37.559975,126.892213
1,37.56005,126.891974
1,37.560152,126.891748
1,37.560259,126.891543
1,37.56037,126.89134
1,37.560495,126.891123
1,37.560614,126.890918
1,37.56074,126.890698
1,37.56087,126.890467
1,37.561001,126.890254
1,37.561128,126.890041
1,37.56125,126.88984
1,37.561388,126.889641
1,37.561352,126.888605
1,37.561223,126.888795
1,37.56108,126.888964
1,37.560908,126.889136
1,37.56075,126.889296
1,37.560599,126.889452
1,37.560448,126.889632
1,37.560304,126.889828
1,37.560181,126.890029
1,37.56008,126.890227
1,37.559989,126.890441
1,37.559905,126.890678
1,37.559832,126.890926
1,37.559782,126.891157
1,37.559751,126.891391
1,37.559729,126.891625
1,37.559728,126.891867
1,37.559726,126.892085
1,37.559741,126.892302
1,37.559775,126.892523
1,37.559819,126.892756
1,37.559873,126.892972
1,37.559944,126.89319
1,37.560026,126.893392
1,37.560109,126.893595
1,37.560202,126.893829
1,37.560302,126.894047
1,37.560398,126.894273
1,37.56048,126.894471
1,37.560559,126.894677
1,37.560647,126.894874
1,37.56074,126.895075
1,37.561084,126.89588
1,37.561176,126.896099
1,37.561254,126.896308
1,37.561326,126.896523
1,37.561405,126.896747
1,37.561471,126.896966
1,37.561521,126.897182
1,37.561633,126.897342
1,37.561729,126.897683
1,37.561818,126.898006
1,37.560421,126.894416
1,37.552082,126.90132
1,37.552265,126.901073
1,37.552453,126.900852
1,37.552643,126.900625
1,37.552838,126.900383
1,37.553014,126.900138
1,37.553216,126.899878
1,37.553423,126.89961
1,37.553609,126.899362
1,37.553784,126.89913
1,37.553945,126.898906
1,37.554042,126.898637
1,37.554246,126.898384
1,37.554447,126.898114
1,37.554623,126.897882
1,37.554811,126.897625
1,37.555001,126.89738
1,37.555207,126.897131
1,37.555406,126.896908
1,37.555606,126.896692
1,37.555835,126.896491
1,37.556036,126.896307
1,37.556301,126.896109
1,37.556559,126.895936
1,37.55681,126.895788
1,37.557086,126.895639
1,37.557357,126.895511
1,37.557628,126.895403
1,37.557882,126.8953
1,37.558136,126.89522
1,37.558401,126.895146
1,37.558659,126.895098
1,37.558937,126.895093
1,37.559222,126.895122
1,37.559476,126.895172
1,37.559726,126.895259
1,37.559968,126.895393
1,37.560207,126.895546
1,37.560442,126.895744
1,37.560647,126.89595
1,37.56084,126.896168
1,37.561037,126.896404
1,37.561218,126.896634
1,37.561381,126.896899
1,37.558263,126.895158
1,37.561626,126.896981
1,37.561537,126.896645
1,37.561426,126.896314
1,37.561288,126.895978
1,37.561124,126.895649
1,37.560941,126.895368
1,37.56072,126.895103
1,37.560481,126.894858
1,37.560236,126.894659
1,37.559963,126.894499
1,37.559705,126.894385
1,37.559397,126.89429
1,37.559106,126.894243
1,37.55881,126.894243
1,37.55849,126.894284
1,37.558192,126.894351
1,37.557899,126.894441
1,37.557594,126.894526
1,37.557293,126.894598
1,37.556988,126.894688
1,37.556681,126.894797
1,37.556407,126.894922
1,37.55612,126.895073
1,37.555855,126.895278
1,37.555617,126.895523
1,37.555397,126.895788
1,37.555188,126.896083
1,37.554988,126.89637
1,37.554776,126.89666
1,37.55456,126.896957
1,37.554356,126.897257
1,37.55416,126.89755
1,37.553955,126.897831
1,37.553738,126.898124
1,37.553524,126.898423
1,37.553307,126.898717
1,37.556328,126.894827
1,37.556328,126.89455
1,37.555595,126.896352
1,37.555842,126.896073
1,37.556103,126.895797
1,37.556385,126.895509
1,37.555801,126.896306
1,37.556024,126.896063
1,37.556262,126.895818
1,37.556506,126.895566
1,37.556751,126.895315
1,37.557055,126.895017
1,37.559588,126.89244
1,37.556782,126.895076
1,37.556617,126.895222
1,37.556453,126.895367
1,37.557376,126.894684
1,37.557708,126.894332
1,37.557917,126.894125
1,37.558121,126.893906
1,37.558333,126.893691
1,37.558548,126.893453
1,37.558782,126.893194
1,37.559013,126.892929
1,37.559242,126.892688
1,37.559461,126.892443
1,37.559097,126.89226
1,37.558807,126.892551
1,37.558506,126.892828
1,37.558195,126.893092
1,37.557879,126.893353
1,37.557584,126.893611
1,37.557296,126.893896
1,37.556768,126.894454
1,37.556453,126.894795
1,37.556161,126.895125
1,37.555871,126.89545
1,37.555589,126.895818
1,37.555312,126.896172
1,37.555048,126.896538
1,37.554782,126.896902
1,37.554511,126.897282
1,37.554247,126.897646
1,37.553973,126.898008
1,37.553712,126.898353
1,37.553463,126.898699
1,37.559291,126.892316
1,37.558932,126.892692
1,37.558577,126.893021
1,37.558202,126.893317
1,37.557933,126.89359
1,37.556778,126.894707
1,37.556462,126.895045
1,37.556148,126.895387
1,37.555866,126.895717
1,37.554506,126.897584
1,37.55475,126.897259
1,37.557055,126.894502
1,37.556943,126.894697
1,37.556895,126.894892
1,37.556838,126.89512
1,37.556789,126.895336
1,37.556769,126.89555
1,37.556805,126.895729
1,37.556906,126.895861
1,37.557033,126.895832
1,37.556664,126.895968
1,37.557485,126.895897
1,37.55799,126.895852
1,37.558526,126.895798
1,37.559062,126.895787
1,37.559322,126.893962
1,37.559231,126.89378
1,37.559108,126.8936
1,37.558948,126.893451
1,37.55878,126.89336
1,37.558592,126.893313
1,37.558398,126.893298
1,37.559876,126.89175
1,37.559653,126.892062
1,37.559443,126.892305
1,37.559191,126.892575
1,37.559034,126.892742
1,37.558884,126.89291
1,37.558733,126.893072
1,37.558577,126.89324
1,37.558389,126.893396
1,37.558216,126.893558
1,37.558054,126.893743
1,37.557881,126.893918
1,37.557702,126.894043
1,37.556287,126.895513
1,37.556113,126.895672
1,37.555894,126.895867
1,37.555646,126.896102
1,37.5554,126.896402
1,37.555194,126.896675
1,37.559805,126.894987
1,37.559594,126.894481
1,37.559431,126.893941
1,37.559421,126.893323
1,37.559592,126.89276
1,37.559083,126.893014
1,37.559334,126.892718
1,37.554269,126.897903
1,37.554045,126.898199
1,37.553814,126.898512
1,37.553572,126.89882
1,37.553331,126.899146
1,37.5531,126.899451
1,37.552861,126.899758
1,37.552632,126.900061
1,37.552411,126.900359
1,37.555355,126.896634
1,37.555121,126.896925
1,37.554895,126.89721
1,37.554678,126.897501
1,37.554452,126.897804
1,37.554216,126.898122
1,37.55398,126.89844
1,37.553743,126.898758
1,37.553512,126.899067
1,37.553281,126.899372
1,37.553043,126.899684
1,37.552817,126.899992
1,37.552671,126.900393
1,37.552921,126.900091
1,37.553154,126.899793
1,37.553401,126.89945
1,37.553623,126.899161
1,37.553852,126.898867
1,37.554182,126.898409
1,37.554557,126.897936
1,37.554929,126.89745
1,37.555287,126.897008
1,37.555768,126.896518
1,37.556095,126.89623
1,37.548485,126.90987
1,37.548484,126.909503
1,37.548503,126.909138
1,37.548526,126.908741
1,37.548548,126.908303
1,37.548665,126.907882
1,37.548681,126.907591
1,37.548695,126.907324
1,37.548747,126.906981
1,37.548806,126.906619
1,37.54889,126.906308
1,37.548991,126.90598
1,37.549104,126.905692
1,37.548219,126.905549
1,37.54796,126.905874
1,37.547725,126.906174
1,37.547475,126.906509
1,37.547216,126.906843
1,37.546908,126.907257
1,37.546603,126.907655
1,37.546262,126.908096
1,37.545954,126.908454
1,37.545685,126.908737
1,37.545393,126.908993
1,37.545131,126.909191
1,37.548438,126.90556
1,37.548212,126.905861
1,37.547996,126.906142
1,37.54777,126.906446
1,37.547526,126.906762
1,37.54731,126.907037
1,37.547089,126.907415
1,37.546807,126.907754
1,37.546252,126.908474
1,37.546074,126.908774
1,37.545799,126.90888
1,37.545504,126.909133
1,37.545849,126.91019
1,37.545996,126.910005
1,37.546507,126.909439
1,37.548298,126.906934
1,37.548573,126.906314
1,37.548943,126.905639
1,37.545407,126.910565
1,37.545542,126.910322
1,37.545664,126.910115
1,37.545801,126.909884
1,37.545933,126.909686
1,37.547794,126.907261
1,37.548009,126.906931
1,37.548283,126.906442
1,37.548613,126.905854
1,37.548966,126.90531
1,37.546011,126.909019
1,37.546249,126.90944
1,37.546523,126.90908
1,37.546809,126.908729
1,37.547157,126.908267
1,37.547428,126.907914
1,37.54769,126.907578
1,37.546514,126.909288
1,37.546744,126.90899
1,37.547213,126.908381
1,37.54746,126.908058
1,37.547673,126.907772
1,37.547858,126.907517
1,37.548029,126.907246
1,37.548582,126.907915
1,37.548509,126.907676
1,37.548376,126.907436
1,37.5482,126.907246
1,37.548036,126.907125
1,37.547848,126.907045
1,37.547673,126.90703
1,37.547489,126.907039
1,37.545937,126.909196
1,37.545956,126.909433
1,37.546035,126.909703
1,37.546155,126.909921
1,37.54629,126.910075
1,37.546466,126.910197
1,37.546558,126.910308
1,37.546805,126.910335
1,37.547104,126.91039
1,37.5474,126.910442
1,37.547748,126.910525
1,37.548068,126.910706
1,37.54604,126.908661
1,37.545903,126.908987
1,37.545852,126.909264
1,37.545759,126.909667
1,37.54559,126.910002
1,37.545368,126.910371
1,37.545815,126.910383
1,37.545945,126.910312
1,37.546128,126.910258
1,37.544692,126.909532
1,37.544303,126.909884
1,37.543951,126.910309
1,37.543664,126.910752
1,37.543414,126.911215
1,37.543218,126.911742
1,37.543067,126.912306
1,37.542959,126.912886
1,37.542855,126.913443
1,37.542753,126.914022
1,37.542656,126.91465
1,37.542551,126.915253
1,37.542453,126.915852
1,37.542361,126.916425
1,37.542279,126.917
1,37.542247,126.917588
1,37.542252,126.918153
1,37.542303,126.918733
1,37.545214,126.909348
1,37.544912,126.909606
1,37.544606,126.909855
1,37.54429,126.910289
1,37.543991,126.910668
1,37.543781,126.911012
1,37.543584,126.911409
1,37.543444,126.911773
1,37.543266,126.912147
1,37.543151,126.912638
1,37.543056,126.913194
1,37.542963,126.913746
1,37.542859,126.914337
1,37.54276,126.915011
1,37.542663,126.915606
1,37.542572,126.916188
1,37.54249,126.916729
1,37.542428,126.917304
1,37.542413,126.917847
1,37.542433,126.918376
1,37.544764,126.924696
1,37.544728,126.924337
1,37.54469,126.924012
1,37.544639,126.923633
1,37.54457,126.923257
1,37.544442,126.922663
1,37.544359,126.922426
1,37.544185,126.922296
1,37.543975,126.921911
1,37.543784,126.921531
1,37.543574,126.921141
1,37.543376,126.920729
1,37.543185,126.920335
1,37.543019,126.919916
1,37.542887,126.91947
1,37.542814,126.919003
1,37.542785,126.918523
1,37.542822,126.918062
1,37.542943,126.917579
1,37.543031,126.917151
1,37.542903,126.916755
1,37.542805,126.91727
1,37.542717,126.917762
1,37.542639,126.918283
1,37.542628,126.918795
1,37.542686,126.919323
1,37.542796,126.919816
1,37.542965,126.920265
1,37.543179,126.920728
1,37.543377,126.921145
1,37.543588,126.921543
1,37.544581,126.922818
1,37.541138,126.934122
1,37.541182,126.933652
1,37.541281,126.933163
1,37.541431,126.932668
1,37.54161,126.932182
1,37.541783,126.93171
1,37.541976,126.931211
1,37.542172,126.930685
1,37.542369,126.930173
1,37.542556,126.929688
1,37.542737,126.929211
1,37.542978,126.928598
1,37.543143,126.928145
1,37.543322,126.927683
1,37.543503,126.927202
1,37.543667,126.926713
1,37.543794,126.926213
1,37.543885,126.925683
1,37.543927,126.925126
1,37.54392,126.92457
1,37.543884,126.924037
1,37.543795,126.923528
1,37.543662,126.922997
1,37.543476,126.922458
1,37.543279,126.921936
1,37.543083,126.921416
1,37.542893,126.920913
1,37.542712,126.920409
1,37.542547,126.919892
1,37.542404,126.919331
1,37.542498,126.918936
1,37.542607,126.919469
1,37.54274,126.919961
1,37.542908,126.920452
1,37.543078,126.920914
1,37.543254,126.92137
1,37.543431,126.921849
1,37.543618,126.92232
1,37.543783,126.922796
1,37.543923,126.923329
1,37.544017,126.923841
1,37.544071,126.924292
1,37.544096,126.924735
1,37.544154,126.925041
1,37.544136,126.925487
1,37.544073,126.925996
1,37.543981,126.926464
1,37.5438,126.926852
1,37.543637,126.927335
1,37.543461,126.927803
1,37.543296,126.928231
1,37.543124,126.9287
1,37.542777,126.929584
1,37.542597,126.930046
1,37.542427,126.930499
1,37.542245,126.930963
1,37.542175,126.931361
1,37.542036,126.93172
1,37.541907,126.932058
1,37.541772,126.932412
1,37.541649,126.932763
1,37.541543,126.933119
1,37.541388,126.933478
1,37.541322,126.933914
1,37.544233,126.922912
1,37.544386,126.923429
1,37.544482,126.923958
1,37.544555,126.924503
1,37.544595,126.92502
1,37.544585,126.925548
1,37.544546,126.926061
1,37.544453,126.926559
1,37.544329,126.927017
1,37.54419,126.927445
1,37.54404,126.92787
1,37.543894,126.928267
1,37.543735,126.928673
1,37.543576,126.929078
1,37.5434,126.929496
1,37.543208,126.929977
1,37.543011,126.930466
1,37.542803,126.930977
1,37.54257,126.931464
1,37.542372,126.931981
1,37.542179,126.932493
1,37.541952,126.933008
1,37.541713,126.933473
1,37.541582,126.933942
1,37.543805,126.921979
1,37.544033,126.922427
1,37.543992,126.928053
1,37.541821,126.937326
1,37.541945,126.936873
1,37.542013,126.936337
1,37.542027,126.935792
1,37.541959,126.935239
1,37.541838,126.934436
1,37.541864,126.933877
1,37.542059,126.933193
1,37.542271,126.932672
1,37.54248,126.932154
1,37.542661,126.931693
1,37.542834,126.931295
1,37.543042,126.930789
1,37.543275,126.930311
1,37.543482,126.929703
1,37.543773,126.929009
1,37.543975,126.928646
1,37.544126,126.928206
1,37.54426,126.927713
1,37.5444,126.927285
1,37.544527,126.926875
1,37.544638,126.926411
1,37.544735,126.925915
1,37.543608,126.929441
1,37.539014,126.940655
1,37.53932,126.940456
1,37.539609,126.940231
1,37.539872,126.939906
1,37.540185,126.939729
1,37.540441,126.939447
1,37.540692,126.939094
1,37.540985,126.938624
1,37.541246,126.938191
1,37.541483,126.93775
1,37.541674,126.937297
1,37.541805,126.936817
1,37.541879,126.936311
1,37.54188,126.935809
1,37.541813,126.935278
1,37.541719,126.934815
1,37.541638,126.934407
1,37.539102,126.940853
1,37.539357,126.940651
1,37.539823,126.940292
1,37.540136,126.94002
1,37.540452,126.939715
1,37.540732,126.939338
1,37.540981,126.938956
1,37.541206,126.938582
1,37.541415,126.938216
1,37.541628,126.937853
1,37.541129,126.935166
1,37.541119,126.935705
1,37.541053,126.93623
1,37.540956,126.936745
1,37.540793,126.93726
1,37.540587,126.937719
1,37.54037,126.938136
1,37.540118,126.938504
1,37.539824,126.93883
1,37.53948,126.93915
1,37.539153,126.939399
1,37.538835,126.939627
1,37.538484,126.939867
1,37.541295,126.934413
1,37.541297,126.934916
1,37.541294,126.935453
1,37.541262,126.936
1,37.541167,126.936552
1,37.541029,126.937078
1,37.540858,126.937568
1,37.540685,126.938095
1,37.540424,126.938512
1,37.540125,126.938904
1,37.539861,126.93906
1,37.539476,126.939393
1,37.539109,126.939666
1,37.538757,126.93992
1,37.5384,126.940164
1,37.53869,126.941254
1,37.538864,126.941106
1,37.539038,126.940983
1,37.539221,126.940847
1,37.5394,126.940704
1,37.539584,126.940559
1,37.539758,126.940385
1,37.539829,126.94013
1,37.539816,126.939886
1,37.53971,126.939676
1,37.539563,126.93956
1,37.539362,126.939534
1,37.539198,126.939628
1,37.538929,126.939816
1,37.53862,126.940034
1,37.539761,126.939182
1,37.539619,126.939383
1,37.539495,126.939592
1,37.539376,126.939799
1,37.539256,126.940012
1,37.539138,126.94023
1,37.539021,126.940434
1,37.5389,126.94062
1,37.538745,126.940781
1,37.541127,126.934641
1,37.539486,126.940522
1,37.53925,126.940651
1,37.539044,126.940844
1,37.535871,126.94323
1,37.536079,126.943113
1,37.536303,126.942965
1,37.536519,126.942812
1,37.53676,126.942649
1,37.535812,126.94314
1,37.536069,126.942964
1,37.536336,126.942777
1,37.536617,126.942581
1,37.536901,126.942383
1,37.537412,126.942035
1,37.537649,126.941862
1,37.537895,126.941689
1,37.538147,126.941515
1,37.533998,126.947865
1,37.534212,126.947413
1,37.534362,126.946875
1,37.534417,126.946433
1,37.53445,126.945974
1,37.534469,126.945559
1,37.534347,126.947457
1,37.534246,126.947246
1,37.534118,126.947063
1,37.53399,126.946887
1,37.53386,126.946692
1,37.533747,126.946479
1,37.533693,126.946252
1,37.533687,126.945979
1,37.533711,126.945728
1,37.534335,126.947248
1,37.533593,126.945425
1,37.533689,126.944932
1,37.533811,126.944467
1,37.533984,126.943979
1,37.534205,126.943528
1,37.534459,126.943098
1,37.534752,126.942702
1,37.535102,126.942333
1,37.53546,126.942037
1,37.535811,126.94179
1,37.536185,126.941513
1,37.536696,126.941145
1,37.536965,126.940953
1,37.537248,126.940749
1,37.537533,126.940544
1,37.537838,126.94033
1,37.538131,126.940118
1,37.538038,126.940521
1,37.537769,126.940713
1,37.537499,126.940912
1,37.53723,126.941101
1,37.536954,126.941298
1,37.536781,126.941421
1,37.536351,126.941641
1,37.535136,126.942554
1,37.534978,126.942722
1,37.534821,126.942919
1,37.534664,126.943133
1,37.53451,126.943358
1,37.534379,126.943573
1,37.534325,126.943812
1,37.534162,126.944167
1,37.534033,126.944552
1,37.533926,126.944931
1,37.533845,126.945314
1,37.534508,126.943468
1,37.534673,126.943393
1,37.534851,126.943367
1,37.535032,126.943306
1,37.535203,126.943237
1,37.5365,126.943596
1,37.536253,126.943541
1,37.536016,126.943491
1,37.535786,126.94343
1,37.535547,126.943364
1,37.535316,126.943279
1,37.535185,126.9431
1,37.535135,126.94287
