개수,위도,경도,소재지도로명주소,소재지지번주소
1,37.58025179,126.9880132,서울특별시 종로구 창덕궁1가길17-21,서울특별시 종로구 원서동 135-2
1,37.57936731,126.9874451,서울특별시 종로구 창덕궁1가길17-13,서울특별시 종로구 계동 140-16
1,37.57992798,126.9880429,서울특별시 종로구 창덕궁1가길13,서울특별시 종로구 원서동 135-11
1,37.57981706,126.9879841,서울특별시 종로구 창덕궁1가길11,서울특별시 종로구 계동 140-9
1,37.57038776,126.9988226,서울특별시 종로구 창경궁로88-13,서울특별시 종로구 종로4가 144-1
1,37.58740015,127.0014403,서울특별시 종로구 창경궁로35나길6,서울특별시 종로구 혜화동 71-12
1,37.58912554,127.0020388,서울특별시 종로구 창경궁로35나길50,서울특별시 종로구 혜화동 15-8
1,37.58912554,127.0020388,서울특별시 종로구 창경궁로35나길50,서울특별시 종로구 혜화동 15-183
1,37.58895535,127.0017255,서울특별시 종로구 창경궁로35나길41,서울특별시 종로구 혜화동 15-156
1,37.58895535,127.0017255,서울특별시 종로구 창경궁로35나길41,서울특별시 종로구 혜화동 22-4
1,37.58880596,127.0020198,서울특별시 종로구 창경궁로35나길40,서울특별시 종로구 혜화동 22-99
1,37.58842457,127.0017941,서울특별시 종로구 창경궁로35나길29,서울특별시 종로구 혜화동 22-25
1,37.58842457,127.0017941,서울특별시 종로구 창경궁로35나길29,서울특별시 종로구 혜화동 22-12
1,37.58845385,127.0023493,서울특별시 종로구 창경궁로35나길28-6,서울특별시 종로구 혜화동 22-46
1,37.58834564,127.0019943,서울특별시 종로구 창경궁로35나길28,서울특별시 종로구 혜화동 22-59
1,37.58834564,127.0019943,서울특별시 종로구 창경궁로35나길28,서울특별시 종로구 혜화동 22-59
1,37.58781028,127.0018452,서울특별시 종로구 창경궁로35나길18,서울특별시 종로구 혜화동 22-25
1,37.58789714,127.0015698,서울특별시 종로구 창경궁로35나길17,서울특별시 종로구 혜화동 22-31
1,37.58771838,127.0014212,서울특별시 종로구 창경궁로35나길11,서울특별시 종로구 혜화동 22-7
1,37.58728798,127.0012015,서울특별시 종로구 창경궁로35나길1,서울특별시 종로구 혜화동 71-10
1,37.5882629,127.0032224,서울특별시 종로구 창경궁로35길68,서울특별시 종로구 혜화동 27-3
1,37.58830309,127.0030176,서울특별시 종로구 창경궁로35길64,서울특별시 종로구 혜화동 26-3
1,37.58824273,127.0027582,서울특별시 종로구 창경궁로35길56,서울특별시 종로구 혜화동 26-3
1,37.58824273,127.0027582,서울특별시 종로구 창경궁로35길56,서울특별시 종로구 혜화동 26-3
1,37.58824273,127.0027582,서울특별시 종로구 창경궁로35길56,서울특별시 종로구 혜화동 26-1
1,37.58801,127.00305,서울특별시 종로구 창경궁로35길54,서울특별시 종로구 혜화동 26-3
1,37.58834221,127.0022417,서울특별시 종로구 창경궁로35길53,서울특별시 종로구 혜화동 22-45
1,37.58772853,127.0032555,서울특별시 종로구 창경궁로35길42-8,서울특별시 종로구 혜화동 26-22
1,37.58778764,127.0027832,서울특별시 종로구 창경궁로35길42-3,서울특별시 종로구 혜화동 26-18
1,37.58750924,127.0027607,서울특별시 종로구 창경궁로35길42-2,서울특별시 종로구 혜화동 26-22
1,37.58808126,127.0032573,서울특별시 종로구 창경궁로35길42-12,서울특별시 종로구 혜화동 26-33
1,37.58787323,127.0032285,서울특별시 종로구 창경궁로35길42-10,서울특별시 종로구 혜화동 26-6
1,37.58768637,127.0026037,서울특별시 종로구 창경궁로35길42,서울특별시 종로구 혜화동 26-3
1,37.58752906,127.0025245,서울특별시 종로구 창경궁로35길40,서울특별시 종로구 혜화동 56-2
1,37.58763944,127.0020502,서울특별시 종로구 창경궁로35길39-13,서울특별시 종로구 혜화동 53-18
1,37.58632878,127.0010865,서울특별시 종로구 창경궁로35길3,서울특별시 종로구 혜화동 68-13
1,37.58698605,127.0017643,서울특별시 종로구 창경궁로35길21,서울특별시 종로구 혜화동 53-9
1,37.5867508,127.00164,서울특별시 종로구 창경궁로35길17,서울특별시 종로구 혜화동 26-3
1,37.58743601,127.0008751,서울특별시 종로구 창경궁로35가길22,서울특별시 종로구 혜화동 71-20
1,37.58720887,127.0008754,서울특별시 종로구 창경궁로35가길19,서울특별시 종로구 혜화동 71-6
1,37.5873679,127.001057,서울특별시 종로구 창경궁로35가길18,서울특별시 종로구 혜화동 71-18
1,37.58725869,127.0013681,서울특별시 종로구 창경궁로35가길12,서울특별시 종로구 혜화동 71-24
1,37.58711769,127.0015429,서울특별시 종로구 창경궁로35가길10-2,서울특별시 종로구 혜화동 71-14
1,37.58711769,127.0015429,서울특별시 종로구 창경궁로35가길10-2,서울특별시 종로구 혜화동 71-13
1,37.58398341,127.0008285,서울특별시 종로구 창경궁로34길24-6,서울특별시 종로구 명륜2가 27-9
1,37.58412018,127.0008064,서울특별시 종로구 창경궁로34길18-5,서울특별시 종로구 명륜2가 21-9
1,37.58413721,126.9993622,서울특별시 종로구 창경궁로33길8-3,서울특별시 종로구 명륜2가 22-8
1,37.58546553,126.9980047,서울특별시 종로구 창경궁로33길45-9,서울특별시 종로구 명륜2가 86-12
1,37.58546553,126.9980047,서울특별시 종로구 창경궁로33길45-9,서울특별시 종로구 명륜2가 86-22
1,37.58546553,126.9980047,서울특별시 종로구 창경궁로33길45-9,서울특별시 종로구 명륜2가 86-22
1,37.58543112,126.9984898,서울특별시 종로구 창경궁로33길45-3,서울특별시 종로구 명륜2가 13-4
1,37.58543112,126.9984898,서울특별시 종로구 창경궁로33길45-3,서울특별시 종로구 명륜2가 86-12
1,37.58564853,126.998432,서울특별시 종로구 창경궁로33길45-2,서울특별시 종로구 명륜2가 86-9
1,37.58570682,126.9980994,서울특별시 종로구 창경궁로33길45-14,서울특별시 종로구 명륜2가 86-6
1,37.58470537,126.9986862,서울특별시 종로구 창경궁로33길23,서울특별시 종로구 명륜2가 156-2
1,37.58441814,126.9987966,서울특별시 종로구 창경궁로33길15,서울특별시 종로구 명륜2가 206-2
1,37.58429903,126.9990138,서울특별시 종로구 창경궁로33길13,서울특별시 종로구 명륜2가 160-7
1,37.58383889,126.9986944,서울특별시 종로구 창경궁로31길9,서울특별시 종로구 명륜2가 206-2
1,37.58397665,126.9989234,서울특별시 종로구 창경궁로31길6-5,서울특별시 종로구 명륜2가 206-2
1,37.58407639,126.9991186,서울특별시 종로구 창경궁로31길5,서울특별시 종로구 명륜2가 206-2
1,37.58364698,126.9989323,서울특별시 종로구 창경궁로31길3,서울특별시 종로구 명륜2가 195-7
1,37.58440543,126.9985405,서울특별시 종로구 창경궁로31길28,서울특별시 종로구 명륜2가 159-1
1,37.58429073,126.9985285,서울특별시 종로구 창경궁로31길24,서울특별시 종로구 명륜2가 159-2
1,37.58433029,126.9986523,서울특별시 종로구 창경궁로31길22,서울특별시 종로구 명륜2가 159-3
1,37.58409657,126.9987754,서울특별시 종로구 창경궁로31길16,서울특별시 종로구 명륜2가 161-6
1,37.58409657,126.9987754,서울특별시 종로구 창경궁로31길16,서울특별시 종로구 명륜2가 153-1
1,37.58420586,126.9984117,서울특별시 종로구 창경궁로31길13-8,서울특별시 종로구 명륜2가 206-2
1,37.58411684,126.9985231,서울특별시 종로구 창경궁로31길13-6,서울특별시 종로구 명륜2가 162-4
1,37.58391502,126.9986184,서울특별시 종로구 창경궁로31길13,서울특별시 종로구 명륜2가 206-2
1,37.58391502,126.9986184,서울특별시 종로구 창경궁로31길13,서울특별시 종로구 명륜2가 207-1
1,37.58407639,126.9991186,서울특별시 종로구 창경궁로31길12,서울특별시 종로구 명륜2가 206-2
1,37.58746661,127.003014,서울특별시 종로구 창경궁로301,서울특별시 종로구 혜화동 26-22
1,37.58326026,126.9983131,서울특별시 종로구 창경궁로29길9,서울특별시 종로구 명륜3가 150-1
1,37.58326026,126.9983131,서울특별시 종로구 창경궁로29길9,서울특별시 종로구 명륜3가 150-1
1,37.58322035,126.9982638,서울특별시 종로구 창경궁로29길5,서울특별시 종로구 명륜3가 101-1
1,37.58426295,126.9970847,서울특별시 종로구 창경궁로29길39,서울특별시 종로구 명륜2가 148-1
1,37.5841279,126.9972426,서울특별시 종로구 창경궁로29길35,서울특별시 종로구 명륜2가 222-5
1,37.5837539,126.9974201,서울특별시 종로구 창경궁로29길25,서울특별시 종로구 명륜3가 101-1
1,37.5837539,126.9974201,서울특별시 종로구 창경궁로29길25,서울특별시 종로구 명륜3가 127
1,37.58490098,127.0047707,서울특별시 종로구 창경궁로296-12,서울특별시 종로구 동숭동 2-1
1,37.58722065,127.0025708,서울특별시 종로구 창경궁로295,서울특별시 종로구 혜화동 56-2
1,37.58726976,127.0023449,서울특별시 종로구 창경궁로293,서울특별시 종로구 혜화동 26-3
1,37.58726976,127.0023449,서울특별시 종로구 창경궁로293,서울특별시 종로구 혜화동 55-5
1,37.58645951,127.001663,서울특별시 종로구 창경궁로285,서울특별시 종로구 혜화동 68-2
1,37.58639203,127.0016022,서울특별시 종로구 창경궁로283-1,서울특별시 종로구 혜화동 87-5
1,37.58442779,126.995492,서울특별시 종로구 창경궁로27길67-8,서울특별시 종로구 명륜3가 72-9
1,37.58403767,126.9957763,서울특별시 종로구 창경궁로27길67-13,서울특별시 종로구 명륜3가 91-10
1,37.58427888,126.996246,서울특별시 종로구 창경궁로27길66-4,서울특별시 종로구 명륜3가 76-2
1,37.58428465,126.9963998,서울특별시 종로구 창경궁로27길66-10,서울특별시 종로구 명륜3가 85-1
1,37.58433788,126.9958028,서울특별시 종로구 창경궁로27길63,서울특별시 종로구 명륜3가 90-4
1,37.5826073,126.9976772,서울특별시 종로구 창경궁로27길6,서울특별시 종로구 명륜4가 198-1
1,37.5842294,126.9958126,서울특별시 종로구 창경궁로27길59,서울특별시 종로구 명륜3가 90-5
1,37.58404264,126.9961539,서울특별시 종로구 창경궁로27길54,서울특별시 종로구 명륜3가 85-9
1,37.58399695,126.9959531,서울특별시 종로구 창경궁로27길53,서울특별시 종로구 명륜3가 90-5
1,37.58382503,126.9958242,서울특별시 종로구 창경궁로27길49,서울특별시 종로구 명륜3가 99-3
1,37.58343411,126.9964567,서울특별시 종로구 창경궁로27길32,서울특별시 종로구 명륜3가 107-1
1,37.58343411,126.9964567,서울특별시 종로구 창경궁로27길32,서울특별시 종로구 명륜3가 108-1
1,37.58301083,126.9964727,서울특별시 종로구 창경궁로27길31,서울특별시 종로구 명륜3가 1-880
1,37.58301083,126.9964727,서울특별시 종로구 창경궁로27길31,서울특별시 종로구 명륜3가 1-219
1,37.58299381,126.996848,서울특별시 종로구 창경궁로27길26,서울특별시 종로구 명륜3가 140-2
1,,,서울특별시 종로구 창경궁로27길25,서울특별시 종로구 명륜3가 101-1
1,37.58293218,126.9969489,서울특별시 종로구 창경궁로27길22,서울특별시 종로구 명륜3가 141-5
1,37.58293218,126.9969489,서울특별시 종로구 창경궁로27길22,서울특별시 종로구 명륜3가 141-5
1,37.58293218,126.9969489,서울특별시 종로구 창경궁로27길22,서울특별시 종로구 명륜3가 141-5
1,37.58272849,126.9976439,서울특별시 종로구 창경궁로27길10-4,서울특별시 종로구 명륜3가 142-4
1,37.58157954,126.9979686,서울특별시 종로구 창경궁로26길6,서울특별시 종로구 명륜4가 206-12
1,37.58157954,126.9979686,서울특별시 종로구 창경궁로26길6,서울특별시 종로구 명륜4가 206-21
1,37.58157954,126.9979686,서울특별시 종로구 창경궁로26길6,서울특별시 종로구 명륜4가 206-21
1,37.58178823,127.0000048,서울특별시 종로구 창경궁로26길38-9,서울특별시 종로구 명륜4가 140-2
1,37.58179355,126.9998514,서울특별시 종로구 창경궁로26길38-3,서울특별시 종로구 명륜4가 127-5
1,37.58159902,126.999832,서울특별시 종로구 창경궁로26길38-20,서울특별시 종로구 명륜4가 127-5
1,37.58159902,126.999832,서울특별시 종로구 창경궁로26길38-20,서울특별시 종로구 명륜4가 127-29
1,37.58165281,126.9999752,서울특별시 종로구 창경궁로26길38-19,서울특별시 종로구 명륜4가 140-6
1,37.58185788,126.9998206,서울특별시 종로구 창경궁로26길38,서울특별시 종로구 명륜4가 146-3
1,37.58204673,126.999635,서울특별시 종로구 창경궁로26길37-4,서울특별시 종로구 명륜4가 154-5
1,37.58182436,126.9994587,서울특별시 종로구 창경궁로26길33,서울특별시 종로구 명륜4가 154-13
1,37.58160019,126.9990771,서울특별시 종로구 창경궁로26길28-6,서울특별시 종로구 명륜4가 206-33
1,37.58168624,126.9990927,서울특별시 종로구 창경궁로26길28-4,서울특별시 종로구 명륜4가 206-26
1,37.58152559,126.9991161,서울특별시 종로구 창경궁로26길28-22,서울특별시 종로구 명륜4가 206-44
1,37.58146729,126.998935,서울특별시 종로구 창경궁로26길28-16,서울특별시 종로구 명륜4가 206-37
1,37.58177408,126.999208,서울특별시 종로구 창경궁로26길28,서울특별시 종로구 명륜4가 206-72
1,37.5818977,126.9992801,서울특별시 종로구 창경궁로26길27,서울특별시 종로구 명륜4가 154-17
1,37.58169912,126.9989182,서울특별시 종로구 창경궁로26길22,서울특별시 종로구 명륜4가 206-15
1,37.58165506,126.9984675,서울특별시 종로구 창경궁로26길14,서울특별시 종로구 명륜4가 206-18
1,37.5817247,126.998218,서울특별시 종로구 창경궁로26길10,서울특별시 종로구 명륜4가 206-12
1,37.58587613,126.999602,서울특별시 종로구 창경궁로265,서울특별시 종로구 명륜2가 4
1,37.58587613,126.999602,서울특별시 종로구 창경궁로265,서울특별시 종로구 명륜2가 4
1,37.58587613,126.999602,서울특별시 종로구 창경궁로265,서울특별시 종로구 명륜2가 4
1,37.58359598,127.0004563,서울특별시 종로구 창경궁로258-14,서울특별시 종로구 명륜2가 33
1,37.58407405,127.0002127,서울특별시 종로구 창경궁로256,서울특별시 종로구 명륜2가 21-28
1,37.58434309,126.9998879,서울특별시 종로구 창경궁로255,서울특별시 종로구 명륜2가 8-8
1,37.58442274,126.9995285,서울특별시 종로구 창경궁로253-7,서울특별시 종로구 명륜2가 8-47
1,37.58387034,126.9994031,서울특별시 종로구 창경궁로249,서울특별시 종로구 명륜2가 8-43
1,37.58240802,126.9990384,서울특별시 종로구 창경궁로240-7,서울특별시 종로구 명륜4가 188-13
1,37.58201293,126.9981848,서울특별시 종로구 창경궁로240-49,서울특별시 종로구 명륜4가 188-13
1,37.5819549,126.9982401,서울특별시 종로구 창경궁로240-47,서울특별시 종로구 명륜4가 188-39
1,37.58209789,126.9984424,서울특별시 종로구 창경궁로240-39,서울특별시 종로구 명륜4가 188-13
1,37.58234666,126.9987867,서울특별시 종로구 창경궁로240-31,서울특별시 종로구 명륜4가 188-13
1,37.58212169,126.9989548,서울특별시 종로구 창경궁로240-25,서울특별시 종로구 명륜4가 188-13
1,37.58301429,126.9980636,서울특별시 종로구 창경궁로233-6,서울특별시 종로구 명륜3가 154
1,37.58283887,126.9982632,서울특별시 종로구 창경궁로233,서울특별시 종로구 명륜4가 195-7
1,37.57653875,126.997828,서울특별시 종로구 창경궁로22길5-7,서울특별시 종로구 원남동 123
1,37.57637585,126.9977605,서울특별시 종로구 창경궁로22길5-3,서울특별시 종로구 원남동 121-2
1,37.57657975,126.9979369,서울특별시 종로구 창경궁로22길5-10,서울특별시 종로구 원남동 124-2
1,37.57613727,126.9977236,서울특별시 종로구 창경궁로22길4,서울특별시 종로구 원남동 152-7
1,37.5763155,126.9991852,서울특별시 종로구 창경궁로22길33-2,서울특별시 종로구 연건동 302-12
1,37.5763155,126.9991852,서울특별시 종로구 창경궁로22길33-2,서울특별시 종로구 연건동 302-10
1,37.57627099,126.9990427,서울특별시 종로구 창경궁로22길33,서울특별시 종로구 원남동 24
1,37.57622639,126.9988411,서울특별시 종로구 창경궁로22길27,서울특별시 종로구 원남동 23-4
1,37.57608556,126.9984524,서울특별시 종로구 창경궁로22길22-4,서울특별시 종로구 원남동 26-2
1,37.57620278,126.9984304,서울특별시 종로구 창경궁로22길22-2,서울특별시 종로구 원남동 100-2
1,37.57629549,126.9984337,서울특별시 종로구 창경궁로22길20,서울특별시 종로구 원남동 101
1,37.57629549,126.9984337,서울특별시 종로구 창경궁로22길20,서울특별시 종로구 원남동 100-2
1,37.57698069,126.9949086,서울특별시 종로구 창경궁로22길19-4,서울특별시 종로구 와룡동 2-92
1,37.57644452,126.9985615,서울특별시 종로구 창경궁로22길19,서울특별시 종로구 원남동 20
1,37.57644452,126.9985615,서울특별시 종로구 창경궁로22길19,서울특별시 종로구 원남동 20
1,37.57645632,126.9983589,서울특별시 종로구 창경궁로22길17-3,서울특별시 종로구 원남동 100-2
1,37.57625621,126.998306,서울특별시 종로구 창경궁로22길14,서울특별시 종로구 원남동 100-2
1,37.57624485,126.9981107,서울특별시 종로구 창경궁로22길12,서울특별시 종로구 원남동 2-10
1,37.58252865,126.9979039,서울특별시 종로구 창경궁로229,서울특별시 종로구 명륜4가 196-14
1,37.57456202,126.9963481,서울특별시 종로구 창경궁로21길7-18,서울특별시 종로구 훈정동 2-1
1,37.57456202,126.9963481,서울특별시 종로구 창경궁로21길7-18,서울특별시 종로구 원남동 243-16
1,37.57456202,126.9963481,서울특별시 종로구 창경궁로21길7-18,서울특별시 종로구 원남동 243-16
1,37.5746469,126.9965088,서울특별시 종로구 창경궁로21길7-15,서울특별시 종로구 원남동 243-16
1,37.57517039,126.9969367,서울특별시 종로구 창경궁로21길6,서울특별시 종로구 원남동 190-2
1,37.57517039,126.9969367,서울특별시 종로구 창경궁로21길6,서울특별시 종로구 원남동 190-2
1,37.57530283,126.9966518,서울특별시 종로구 창경궁로21길2,서울특별시 종로구 원남동 95-5
1,37.57537399,126.9961929,서울특별시 종로구 창경궁로21길17-9,서울특별시 종로구 원남동 95-5
1,37.57557735,126.9963302,서울특별시 종로구 창경궁로21길17-6,서울특별시 종로구 원남동 95-5
1,37.57557735,126.9963302,서울특별시 종로구 창경궁로21길17-6,서울특별시 종로구 원남동 95-5
1,37.57537292,126.996434,서울특별시 종로구 창경궁로21길17-3,서울특별시 종로구 원남동 95-5
1,37.57536391,126.9965506,서울특별시 종로구 창경궁로21길15,서울특별시 종로구 원남동 95-5
1,37.57519255,126.9967915,서울특별시 종로구 창경궁로21길10,서울특별시 종로구 원남동 191-3
1,37.57488631,126.9970137,서울특별시 종로구 창경궁로21가길7-8,서울특별시 종로구 원남동 249-7
1,37.57503198,126.9963039,서울특별시 종로구 창경궁로21가길7-3,서울특별시 종로구 원남동 95-5
1,37.57494107,126.9964531,서울특별시 종로구 창경궁로21가길5-9,서울특별시 종로구 원남동 95-5
1,37.57490458,126.9963895,서울특별시 종로구 창경궁로21가길5-11,서울특별시 종로구 원남동 95-5
1,37.57504956,126.9965808,서울특별시 종로구 창경궁로21가길5-1,서울특별시 종로구 원남동 95-5
1,37.57515767,126.9965019,서울특별시 종로구 창경궁로21가길4,서울특별시 종로구 원남동 229
1,37.57522803,126.9960417,서울특별시 종로구 창경궁로21가길16,서울특별시 종로구 원남동 225-3
1,37.57516442,126.9961875,서울특별시 종로구 창경궁로21가길13,서울특별시 종로구 원남동 225-9
1,37.57515767,126.9965019,서울특별시 종로구 창경궁로21가길 4,서울특별시 종로구 와룡동 2-92
1,37.57515843,126.9977874,서울특별시 종로구 창경궁로20길5,서울특별시 종로구 원남동 95-15
1,37.57562345,126.9992447,서울특별시 종로구 창경궁로20길31,서울특별시 종로구 원남동 57
1,37.57561732,126.9990802,서울특별시 종로구 창경궁로20길29,서울특별시 종로구 원남동 43
1,37.57520691,126.9985381,서울특별시 종로구 창경궁로20길18,서울특별시 종로구 원남동 61-1
1,37.57558371,126.9983793,서울특별시 종로구 창경궁로20길17-7,서울특별시 종로구 원남동 61-1
1,37.57544711,126.9983865,서울특별시 종로구 창경궁로20길17-3,서울특별시 종로구 원남동 61-1
1,37.57536386,126.9983968,서울특별시 종로구 창경궁로20길17,서울특별시 종로구 원남동 40
1,37.57547405,126.9981945,서울특별시 종로구 창경궁로20길15-6,서울특별시 종로구 원남동 28-15
1,37.57528151,126.9982041,서울특별시 종로구 창경궁로20길13,서울특별시 종로구 원남동 30
1,37.57503626,126.9981216,서울특별시 종로구 창경궁로20길12-4,서울특별시 종로구 원남동 61-1
1,37.57536386,126.9983968,서울특별시 종로구 창경궁로20길 17,서울특별시 종로구 와룡동 2-92
1,37.57487138,126.9986225,서울특별시 종로구 창경궁로18길24,서울특별시 종로구 원남동 66-15
1,37.57517024,126.9989113,서울특별시 종로구 창경궁로18길22-5,서울특별시 종로구 원남동 66-1
1,37.57507294,126.9989008,서울특별시 종로구 창경궁로18길22-10,서울특별시 종로구 원남동 66-35
1,37.57487138,126.9986225,서울특별시 종로구 창경궁로18길22,서울특별시 종로구 원남동 66-15
1,37.57501347,126.9984296,서울특별시 종로구 창경궁로18길21,서울특별시 종로구 원남동 66-66
1,37.57489661,126.9987679,서울특별시 종로구 창경궁로18길20-3,서울특별시 종로구 원남동 66-57
1,37.5749614,126.9991431,서울특별시 종로구 창경궁로18길20-11,서울특별시 종로구 연지동 13-4
1,37.57495563,126.9987549,서울특별시 종로구 창경궁로18길20,서울특별시 종로구 원남동 66-15
1,37.57481138,126.9991375,서울특별시 종로구 창경궁로16나길9-8,서울특별시 종로구 연지동 3-5
1,37.57487094,126.9993489,서울특별시 종로구 창경궁로16나길9-4,서울특별시 종로구 연지동 127-1
1,37.57487977,126.9997317,서울특별시 종로구 창경궁로16나길3,서울특별시 종로구 연지동 127-1
1,37.57523818,126.9992668,서울특별시 종로구 창경궁로16나길24-3,서울특별시 종로구 연지동 1-4
1,37.57512574,126.9991725,서울특별시 종로구 창경궁로16나길22,서울특별시 종로구 연지동 10-4
1,37.57509231,126.9993627,서울특별시 종로구 창경궁로16나길16,서울특별시 종로구 연지동 3-4
1,37.57497149,126.999562,서울특별시 종로구 창경궁로16나길10,서울특별시 종로구 연지동 10
1,37.57300173,126.9987537,서울특별시 종로구 창경궁로16길9,서울특별시 종로구 연지동 199-1
1,37.57528557,127.0016113,서울특별시 종로구 창경궁로16길73-6,서울특별시 종로구 연건동 195-22
1,37.57529503,127.0015263,서울특별시 종로구 창경궁로16길73-5,서울특별시 종로구 연건동 195-22
1,37.57550874,127.0016026,서울특별시 종로구 창경궁로16길73-12,서울특별시 종로구 연건동 195-13
1,37.57476362,127.0013812,서울특별시 종로구 창경궁로16길70,서울특별시 종로구 효제동 45
1,37.57504419,127.0014224,서울특별시 종로구 창경궁로16길69,서울특별시 종로구 연지동 195-47
1,37.573689,126.9980013,서울특별시 종로구 창경궁로16길6-8,서울특별시 종로구 인의동 16
1,37.5747166,126.9996799,서울특별시 종로구 창경궁로16길41,서울특별시 종로구 와룡동 2-92
1,37.5747166,126.9996799,서울특별시 종로구 창경궁로16길41,서울특별시 종로구 연지동 127-1
1,37.57449225,126.9995335,서울특별시 종로구 창경궁로16길36,서울특별시 종로구 연지동 127-1
1,37.57463488,126.9994178,서울특별시 종로구 창경궁로16길35,서울특별시 종로구 연지동 25
1,37.57463488,126.9994178,서울특별시 종로구 창경궁로16길35,서울특별시 종로구 연지동 25
1,37.57410769,126.9978628,서울특별시 종로구 창경궁로16길3,서울특별시 종로구 인의동 4
1,37.57410769,126.9978628,서울특별시 종로구 창경궁로16길3,서울특별시 종로구 인의동 4
1,37.57460839,126.9991304,서울특별시 종로구 창경궁로16길29,서울특별시 종로구 연지동 30
1,37.57446305,126.9988939,서울특별시 종로구 창경궁로16길25-3,서울특별시 종로구 연지동 39
1,37.57446305,126.9988939,서울특별시 종로구 창경궁로16길25-3,서울특별시 종로구 연지동 127-1
1,37.5744772,126.9992269,서울특별시 종로구 창경궁로16길21-3,서울특별시 종로구 연지동 127-1
1,37.57408815,126.9987098,서울특별시 종로구 창경궁로16길20-4,서울특별시 종로구 연지동 127-1
1,37.57432871,126.9986814,서울특별시 종로구 창경궁로16길19,서울특별시 종로구 연지동 127-1
1,37.57428375,126.9985726,서울특별시 종로구 창경궁로16길17,서울특별시 종로구 연지동 45
1,37.57428717,126.9983852,서울특별시 종로구 창경궁로16길15,서울특별시 종로구 와룡동 2-92
1,37.57428717,126.9983852,서울특별시 종로구 창경궁로16길15,서울특별시 종로구 연지동 127-1
1,37.57428717,126.9983852,서울특별시 종로구 창경궁로16길15,서울특별시 종로구 연지동 50
1,37.57428717,126.9983852,서울특별시 종로구 창경궁로16길15,서울특별시 종로구 연지동 50
1,37.57383866,126.9983718,서울특별시 종로구 창경궁로16길14-6,서울특별시 종로구 연지동 62-2
1,37.57383866,126.9983718,서울특별시 종로구 창경궁로16길14-6,서울특별시 종로구 연지동 62-2
1,37.57375901,126.9984413,서울특별시 종로구 창경궁로16길14-10,서울특별시 종로구 연지동 74-11
1,37.57366711,126.9984719,서울특별시 종로구 창경궁로16길 14-14,서울특별시 종로구 연지동 74-3
1,37.57419907,126.9995457,서울특별시 종로구 창경궁로16가길9,서울특별시 종로구 연지동 119
1,37.57434701,126.9995671,서울특별시 종로구 창경궁로16가길3,서울특별시 종로구 연지동 123-1
1,37.57402328,126.9989086,서울특별시 종로구 창경궁로16가길28-15,서울특별시 종로구 연지동 103
1,37.57368343,126.9991171,서울특별시 종로구 창경궁로16가길28-1,서울특별시 종로구 연지동 100-8
1,37.57366685,126.9992988,서울특별시 종로구 창경궁로16가길26,서울특별시 종로구 연지동 199-1
1,37.57366685,126.9992988,서울특별시 종로구 창경궁로16가길26,서울특별시 종로구 연지동 100-4
1,37.57368739,126.9994058,서울특별시 종로구 창경궁로16가길24,서울특별시 종로구 연지동 199-1
1,37.57368739,126.9994058,서울특별시 종로구 창경궁로16가길24,서울특별시 종로구 연지동 99
1,37.5744772,126.9992269,서울특별시 종로구 창경궁로16가길17,서울특별시 종로구 연지동 127-1
1,37.57388642,126.9992924,서울특별시 종로구 창경궁로16가길16,서울특별시 종로구 연지동 136-5
1,37.57400328,126.9991871,서울특별시 종로구 창경궁로16가길14,서울특별시 종로구 연지동 105
1,37.57645874,126.9975708,서울특별시 종로구 창경궁로158,서울특별시 종로구 원남동 118-1
1,37.57552252,126.9976997,서울특별시 종로구 창경궁로146,서울특별시 종로구 원남동 95
1,37.57541502,126.9971879,서울특별시 종로구 창경궁로145,서울특별시 종로구 원남동 185
1,37.57512283,126.9976024,서울특별시 종로구 창경궁로142-1,서울특별시 종로구 원남동 86-7
1,37.57001851,126.9973877,서울특별시 종로구 창경궁로13길6,서울특별시 종로구 예지동 48
1,37.5689265,126.9971963,서울특별시 종로구 창경궁로13길27,서울특별시 종로구 예지동 47-3
1,37.5689265,126.9971963,서울특별시 종로구 창경궁로13길27,서울특별시 종로구 예지동 47-3
1,37.56932465,126.9972725,서울특별시 종로구 창경궁로13길21,서울특별시 종로구 예지동 178
1,37.56932465,126.9972725,서울특별시 종로구 창경궁로13길21,서울특별시 종로구 예지동 178
1,37.56952134,126.9971782,서울특별시 종로구 창경궁로13길18,서울특별시 종로구 예지동 162-1
1,37.5689265,126.9971963,서울특별시 종로구 창경궁로13길16,서울특별시 종로구 예지동 47-3
1,37.56971127,126.9971328,서울특별시 종로구 창경궁로13길16,서울특별시 종로구 예지동 162-4
1,37.56991796,126.9972408,서울특별시 종로구 창경궁로13길10,서울특별시 종로구 예지동 47
1,37.56991796,126.9972408,서울특별시 종로구 창경궁로13길10,서울특별시 종로구 예지동 47
1,37.56991796,126.9972408,서울특별시 종로구 창경궁로13길10,서울특별시 종로구 예지동 47
1,37.5689265,126.9971963,서울특별시 종로구 창경궁로13길1,서울특별시 종로구 예지동 47-3
1,37.57451061,126.9979842,서울특별시 종로구 창경궁로136,서울특별시 종로구 원남동 66-15
1,37.57451061,126.9979842,서울특별시 종로구 창경궁로136,서울특별시 종로구 원남동 66-15
1,37.57451061,126.9979842,서울특별시 종로구 창경궁로136,서울특별시 종로구 와룡동 2-92
